"genes","task_id","curr_size","top_cluster_gr20","glm_coef_gr20","seed_number"
"IL12RB2",2,20,"NoSig",0,989
"IL13RA1",2,20,"NoSig",0,989
"IL15",2,20,"NoSig",0,989
"IL15RA",2,20,"NoSig",0,989
"IL16",2,20,"NoSig",0,989
"IL17A",2,20,"NoSig",0,989
"IL17B",2,20,"NoSig",0,989
"IL17D",2,20,"NoSig",0,989
"IL17RA",2,20,"NoSig",0,989
"IL17RB",2,20,"NoSig",0,989
"IL17RE",2,20,"NoSig",0,989
"IL18",2,20,"NoSig",0,989
"IL18R1",2,20,"NoSig",0,989
"IL1A",2,20,"NoSig",0,989
"IL1B",2,20,"NoSig",0,989
"IL1R1",2,20,"NoSig",0,989
"IL1R2",2,20,"NoSig",0,989
"IL1RAP",2,20,"c1",0.178858876700375,989
"IL1RL1",2,20,"NoSig",0,989
"IL1RN",2,20,"NoSig",0,989
"IL2",2,20,"NoSig",0,989
"IL20",2,20,"NoSig",0,989
"IL20RA",2,20,"NoSig",0,989
"IL22RA1",2,20,"NoSig",0,989
"IL23A",2,20,"NoSig",0,989
"IL24",2,20,"NoSig",0,989
"IL27RA",2,20,"NoSig",0,989
"IL2RA",2,20,"NoSig",0,989
"IL2RB",2,20,"NoSig",0,989
"IL2RG",2,20,"NoSig",0,989
"IL32",2,20,"NoSig",0,989
"IL33",2,20,"NoSig",0,989
"IL34",2,20,"NoSig",0,989
"IL36G",2,20,"NoSig",0,989
"IL3RA",2,20,"NoSig",0,989
"IL4R",2,20,"NoSig",0,989
"IL6",2,20,"NoSig",0,989
"IL6R",2,20,"NoSig",0,989
"IL6ST",2,20,"NoSig",0,989
"IL7",2,20,"NoSig",0,989
"IL7R",2,20,"c4",1.33865228199685,989
"INHA",2,20,"NoSig",0,989
"INHBA",2,20,"c2",0.192653867849234,989
"INHBB",2,20,"NoSig",0,989
"INS",2,20,"NoSig",0,989
"INSIG1",2,20,"c10",1.3163632178692,989
"INSR",2,20,"NoSig",0,989
"IRF3",2,20,"NoSig",0,989
"IRF4",2,20,"NoSig",0,989
"ISG15",2,20,"NoSig",0,989
"ITGA1",2,20,"NoSig",0,989
"ITGA2",2,20,"NoSig",0,989
"ITGA3",2,20,"NoSig",0,989
"ITGA5",2,20,"c2",0.931453443718557,989
"ITGA6",2,20,"NoSig",0,989
"ITGA8",2,20,"NoSig",0,989
"ITGA9",2,20,"NoSig",0,989
"ITGAE",2,20,"NoSig",0,989
"ITGAL",2,20,"NoSig",0,989
"ITGAM",2,20,"NoSig",0,989
"ITGAV",2,20,"NoSig",0,989
"ITGAX",2,20,"c2",0.178575043099379,989
"ITGB1",2,20,"NoSig",0,989
"ITGB2",2,20,"c3",1.13826424710585,989
"ITGB4",2,20,"NoSig",0,989
"ITGB5",2,20,"NoSig",0,989
"ITGB6",2,20,"NoSig",0,989
"ITGB8",2,20,"NoSig",0,989
"ITK",2,20,"NoSig",0,989
"ITM2A",2,20,"NoSig",0,989
"ITM2B",2,20,"NoSig",0,989
"JAG1",2,20,"NoSig",0,989
"JAK1",2,20,"NoSig",0,989
"JAK2",2,20,"NoSig",0,989
"JCHAIN",2,20,"c7",4.57909615452615,989
"JUN",2,20,"c2",4.93012123733296,989
"JUNB",2,20,"c3",2.22640077982278,989
"KDR",2,20,"NoSig",0,989
"KIT",2,20,"NoSig",0,989
"KITLG",2,20,"NoSig",0,989
"KLF2",2,20,"NoSig",0,989
"KLK3",2,20,"NoSig",0,989
"KLRB1",2,20,"NoSig",0,989
"KLRF1",2,20,"NoSig",0,989
"KLRK1",2,20,"NoSig",0,989
"KRAS",2,20,"NoSig",0,989
"KRT1",2,20,"NoSig",0,989
"KRT10",2,20,"NoSig",0,989
"KRT13",2,20,"NoSig",0,989
"KRT14",2,20,"NoSig",0,989
"KRT15",2,20,"NoSig",0,989
"KRT16",2,20,"NoSig",0,989
"KRT17",2,20,"NoSig",0,989
"KRT18",2,20,"NoSig",0,989
"KRT19",2,20,"c2",0.460408017504429,989
"KRT20",2,20,"NoSig",0,989
"KRT23",2,20,"NoSig",0,989
"KRT4",2,20,"NoSig",0,989
"KRT5",2,20,"NoSig",0,989
"KRT6A",2,20,"NoSig",0,989
"KRT7",2,20,"NoSig",0,989
"KRT8",2,20,"NoSig",0,989
"KRT80",2,20,"NoSig",0,989
"KRT86",2,20,"NoSig",0,989
"LAG3",2,20,"NoSig",0,989
"LAIR1",2,20,"c3",0.398075186247106,989
"LAMA4",2,20,"NoSig",0,989
"LAMP2",2,20,"NoSig",0,989
"LAMP3",2,20,"NoSig",0,989
"LCN2",2,20,"NoSig",0,989
"LDB2",2,20,"NoSig",0,989
"LDHA",2,20,"c2",4.12993336262394,989
"LDLR",2,20,"c1",0.0953014573591623,989
"LEFTY1",2,20,"NoSig",0,989
"LEP",2,20,"NoSig",0,989
"LGALS1",2,20,"c2",2.60604567957759,989
"LGALS3",2,20,"c2",1.65236552256814,989
"LGALS3BP",2,20,"NoSig",0,989
"LGALS9",2,20,"NoSig",0,989
"LGR5",2,20,"NoSig",0,989
"LIF",2,20,"NoSig",0,989
"LIFR",2,20,"NoSig",0,989
"LINC01781",2,20,"NoSig",0,989
"LINC01857",2,20,"NoSig",0,989
"LINC02446",2,20,"NoSig",0,989
"LMNA",2,20,"NoSig",0,989
"LPAR5",2,20,"NoSig",0,989
"LTB",2,20,"NoSig",0,989
"LTBR",2,20,"NoSig",0,989
"LTF",2,20,"NoSig",0,989
"LUM",2,20,"NoSig",0,989
"LY6D",2,20,"NoSig",0,989
"LY75",2,20,"NoSig",0,989
"LYN",2,20,"NoSig",0,989
"LYVE1",2,20,"NoSig",0,989
"LYZ",2,20,"c3",8.47879040652151,989
"MAF",2,20,"NoSig",0,989
"MALAT1",2,20,"NoSig",0,989
"MAML2",2,20,"NoSig",0,989
"MAP1LC3B",2,20,"NoSig",0,989
"MAP2K1",2,20,"NoSig",0,989
"MAPK13",2,20,"NoSig",0,989
"MAPK14",2,20,"NoSig",0,989
"MARCKSL1",2,20,"NoSig",0,989
"MARCO",2,20,"NoSig",0,989
"MB",2,20,"c2",0.265297790597094,989
"MECOM",2,20,"NoSig",0,989
"MEG3",2,20,"NoSig",0,989
"MERTK",2,20,"NoSig",0,989
"MET",2,20,"NoSig",0,989
"MFAP5",2,20,"NoSig",0,989
"MGP",2,20,"c6",3.68203330347907,989
"MIF",2,20,"c2",20.9643397387775,989
"MIR4435-2HG",2,20,"NoSig",0,989
